,Unnamed: 0,0,1,Score,19,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1035,1035,-3.814717054,2.98589921,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141,141,3.281927347,-1.070091963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
219,219,-1.343135238,4.032097816,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
845,845,-1.963470221,3.460387468,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
460,460,-3.34556675,3.564005852,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
902,902,-0.909926832,-0.058764007,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1013,1013,-2.722262383,3.186267853,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
571,571,2.906393051,-3.148391485,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194,194,-2.389485598,0.973329663,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
997,997,-0.486985952,-0.353733331,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
614,614,-4.310595512,3.949088573,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,5,-1.693876505,1.936863303,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
176,176,-2.453796387,2.447369814,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1130,1130,-0.997759759,0.920857072,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
830,830,-0.594798326,0.444096833,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
781,781,-2.999705553,4.670452595,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
575,575,-4.414553642,1.378821611,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
871,871,0.370592386,0.905820131,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1204,1204,3.388406515,-0.291882992,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1137,1137,-4.003679276,5.170228958,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
795,795,0.030870456,0.214994758,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
721,721,-1.310029745,0.342880756,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1089,1089,-2.638075113,1.247866273,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,-4.237457275,3.766987801,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
869,869,-2.905343533,3.809069872,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
840,840,-0.017141208,1.917568445,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
711,711,-0.48635003,3.554119825,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
960,960,-6.511399269,4.602413177,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
599,599,0.442863494,0.678748727,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
321,321,-1.929659843,4.304281712,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
278,278,-5.154673576,2.979306459,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
484,484,-2.063867569,3.364895344,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
537,537,-0.611792684,-1.617527723,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
264,264,-0.688399315,-1.022642374,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
667,667,-0.642325222,-1.311402798,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1107,1107,-2.310569525,1.766134739,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
670,670,-6.883279324,7.598700523,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
524,524,-2.417500973,3.195856094,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,35,-2.581872463,1.819417477,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
166,166,1.097884297,-0.586398304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1077,1077,-1.122983098,2.207378626,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
620,620,-0.881642163,2.14378953,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
540,540,-0.45266217,2.138151169,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
549,549,-0.38813594,0.680328012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
770,770,0.749786079,0.28732568,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
367,367,-0.460322529,1.882810116,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
